gene_name_biomart,feature_id,effect_size,conf.low,conf.high,AveExpr,t,p_value,adj.P.Val,B,term,padj
ZBTB7A,seq.25124.21,0.1170698959543315,-0.23844466827895594,0.4725844601876189,9.06574044662887,1.560222850975057,0.1217736687176083,0.33870355427815874,-5.320146031369356,bridging fibrosis,0.33870355427815874
ZNF566,seq.12795.2,-0.053078866748537464,-0.21433977561333012,0.1081820421162552,9.315933875036128,-1.5593828455942795,0.12196715816233589,0.3390047898520188,-5.321405276263365,bridging fibrosis,0.3390047898520188
DEFB129,seq.8347.222,0.08992464856026623,-0.1832853279917424,0.36313462511227484,7.988160263892445,1.559345706075891,0.12197594379152334,0.3390047898520188,-5.321461131285483,bridging fibrosis,0.3390047898520188
SLC41A2,seq.12511.83,-0.09860260981667025,-0.3982522272818732,0.20104700764853273,10.121141365932434,-1.5589818589926139,0.12206285380364028,0.33911570665893903,-5.32200895860669,bridging fibrosis,0.33911570665893903
PAK5,seq.3388.58,-0.06701447430597221,-0.27075007127705986,0.13672112266511544,9.93854712732189,-1.5583389021797531,0.12221430202612242,0.3393333662489437,-5.322974805074013,bridging fibrosis,0.3393333662489437
NAGLU,seq.15509.2,-0.1647246783576524,-0.6656368838015131,0.33618752708620836,12.251278300637068,-1.5581018854221353,0.12227555482071754,0.3393333662489437,-5.323335335345147,bridging fibrosis,0.3393333662489437
COX4I2,seq.7850.1,-0.09514478088818558,-0.3844546421731273,0.19416508039675617,11.244609500035718,-1.55805199500181,0.12228229414376351,0.3393333662489437,-5.323405983517494,bridging fibrosis,0.3393333662489437
GRB2,seq.5464.52,-0.15410623718374347,-0.6228316442635564,0.3146191698960694,14.814556430638875,-1.5577599013700936,0.12235663217107988,0.33940911230847415,-5.323849191026743,bridging fibrosis,0.33940911230847415
CXADR,seq.11204.80,-0.07095210838251922,-0.2867962715354133,0.14489205477037484,11.127574062300413,-1.5573463518164388,0.12244964716737394,0.33950182021711683,-5.324466137466679,bridging fibrosis,0.33950182021711683
DUSP3,seq.3480.7,-0.11113035369061074,-0.44929158862804675,0.22703088124682524,9.15113473190897,-1.55706834141661,0.12252071698970995,0.33950182021711683,-5.324887981221563,bridging fibrosis,0.33950182021711683
EVA1B,seq.8062.15,0.09035825927195454,-0.1845822342221595,0.3652987527660686,8.513225776195148,1.5570026847852452,0.12253121827378687,0.33950182021711683,-5.324982294944016,bridging fibrosis,0.33950182021711683
JAM3,seq.2998.53,-0.09491379787071401,-0.3838016006766524,0.19397400493522438,11.116489590143795,-1.556540263877097,0.12264104418221543,0.33967567515342967,-5.3256766389108625,bridging fibrosis,0.33967567515342967
IRAG2,seq.10704.91,0.29669411833885306,-0.6071738938301448,1.2005621305078509,7.163534706133591,1.55525898441245,0.12295084421305766,0.34040304719770187,-5.327603731431848,bridging fibrosis,0.34040304719770187
TBC1D22B,seq.21381.73,-0.05481777329732788,-0.2219016991544492,0.11226615255979347,9.737903273511444,-1.5543432551766259,0.12316390461233981,0.34042264382291654,-5.328972851853425,bridging fibrosis,0.34042264382291654
HSPA6,seq.13672.3,0.0968261433793833,-0.19839402263042702,0.3920463093891936,10.601060359446144,1.553841897498599,0.12328346858386365,0.34042264382291654,-5.329724426160342,bridging fibrosis,0.34042264382291654
SHARPIN,seq.24472.28,-0.2098930436078474,-0.8499078583985228,0.4301217711828279,9.31749141082221,-1.5538418604086752,0.12328856324658498,0.34042264382291654,-5.329728658765465,bridging fibrosis,0.34042264382291654
NIF3L1,seq.23371.5,0.25558703001347405,-0.5238335406891328,1.0350076007160809,13.991738737098444,1.5536949232398054,0.12332362228957293,0.34042264382291654,-5.329948880207658,bridging fibrosis,0.34042264382291654
DSTN,seq.18883.4,-0.1535047367035696,-0.6216432283247378,0.3146337549175987,12.272202281810724,-1.5536250983110038,0.12334028520698499,0.34042264382291654,-5.330053523057704,bridging fibrosis,0.34042264382291654
TBCC,seq.21326.28,-0.1212677410055965,-0.4911150310586796,0.24857954904748658,10.869272198066202,-1.5535282965884314,0.12336306223866386,0.34042264382291654,-5.330198319671267,bridging fibrosis,0.34042264382291654
PHB2,seq.21217.20,-0.08842578874590432,-0.3581090429973224,0.18125746550551372,9.89923019949949,-1.5534067062658155,0.12338732768814542,0.34042264382291654,-5.330376624411237,bridging fibrosis,0.34042264382291654
RAN,seq.4282.3,-0.20206288779938358,-0.8184002704646207,0.4142744948658535,11.771100887091785,-1.5533411399439925,0.12340806698585453,0.34042264382291654,-5.330479029943808,bridging fibrosis,0.34042264382291654
YWHAH,seq.4707.50,-0.23457816472226875,-0.9501303455511338,0.4809740161065963,12.903718643958937,-1.553263272770015,0.12342665928580505,0.34042264382291654,-5.330595699655148,bridging fibrosis,0.34042264382291654
SAP30L,seq.22391.34,-0.12876194936038543,-0.5215378977015088,0.264013998980738,8.666693415369785,-1.5532503351334688,0.12342974861271652,0.34042264382291654,-5.330615083795971,bridging fibrosis,0.34042264382291654
CXCL5,seq.2979.8,-0.05952308118529364,-0.2411075097864743,0.122061347415887,9.030606022031824,-1.552984116669308,0.12348824570563044,0.34042413391442844,-5.3310097705864194,bridging fibrosis,0.34042413391442844
NME1,seq.5909.51,-0.13680431624629605,-0.5542558221391293,0.28064718964653723,11.238687717776548,-1.5527179251168723,0.12355693382067282,0.34042413391442844,-5.33141264706768,bridging fibrosis,0.34042413391442844
LCORL,seq.4304.18,-0.04888408445527911,-0.19805821902996432,0.10029005011940609,7.743959600932353,-1.5525091636976496,0.12360174656406527,0.34042413391442844,-5.331721174343408,bridging fibrosis,0.34042413391442844
ERP29,seq.4983.6,-0.10594593014854957,-0.4292644125671619,0.21737255227006275,14.910789760799037,-1.5524369110776075,0.12361902021563444,0.34042413391442844,-5.3318293790583295,bridging fibrosis,0.34042413391442844
PFDN4,seq.20956.13,-0.1416848321639524,-0.5742334823537589,0.29086381802585415,9.710091947071772,-1.5519838507427237,0.12373246398056194,0.340511508752066,-5.332511881056394,bridging fibrosis,0.340511508752066
PLXNB3,seq.16922.53,-0.14385740474081313,-0.5830536780540662,0.29533886857243985,8.856966491649914,-1.5519308763438675,0.12374513873152004,0.340511508752066,-5.332591187989937,bridging fibrosis,0.340511508752066
IQCF1,seq.7991.54,-0.10969555397283319,-0.4446467525775761,0.22525564463190967,9.398172632730086,-1.5516854543392973,0.12380352967005386,0.34054230521137574,-5.3329582943930856,bridging fibrosis,0.34054230521137574
TIMM10,seq.25215.1,-0.1446913320711609,-0.5867793571598976,0.29739669301757576,11.080408466753298,-1.5507170521813156,0.12403584228696911,0.3410512965321959,-5.334407673298847,bridging fibrosis,0.3410512965321959
CYLD,seq.21765.10,-0.2481741432681752,-1.0069323057827493,0.510584019246399,10.782392880222062,-1.5497154189505937,0.12427613432571673,0.34142926469517076,-5.335905594897758,bridging fibrosis,0.34142926469517076
PSD2,seq.9118.7,-0.1522318795269873,-0.6176967118542805,0.31323295280030594,10.503523407289329,-1.5495926022780377,0.12430562341604322,0.34142926469517076,-5.336089201159764,bridging fibrosis,0.34142926469517076
SYTL4,seq.9090.9,-0.161861216441371,-0.6567815808121586,0.3330591479294166,16.164593814945462,-1.5495524279631112,0.12431527073516475,0.34142926469517076,-5.336149257223724,bridging fibrosis,0.34142926469517076
PPBP,seq.2790.54,-0.1952455098248392,-0.7924369759140315,0.40194595626435303,12.859759829641932,-1.5490529418342884,0.12443526507561894,0.34154042333789103,-5.336895808611948,bridging fibrosis,0.34154042333789103
OAZ1,seq.9893.27,-0.08697875412911074,-0.3530088342213713,0.17905132596314985,7.550975781701618,-1.5489687316336855,0.12445041898202572,0.34154042333789103,-5.337017639113805,bridging fibrosis,0.34154042333789103
PZP,seq.6580.29,-0.6164415406877901,-2.503461756804169,1.2705786754285886,11.979017003936647,-1.54779750848148,0.12473726958631967,0.3417439083028111,-5.338771214809018,bridging fibrosis,0.3417439083028111
RPL26L1,seq.21583.14,0.14170992117615894,-0.29213943428162537,0.5755592766339432,10.874966309814141,1.5476049095679487,0.12478365205723176,0.3417439083028111,-5.339058796903896,bridging fibrosis,0.3417439083028111
GRP,seq.8400.74,-0.14068748401961775,-0.571417422940056,0.2900424549008205,9.249361608461188,-1.5475660809565752,0.12479300457737064,0.3417439083028111,-5.339116770321917,bridging fibrosis,0.3417439083028111
HNRNPK,seq.19333.4,-0.14251921351426292,-0.5788599382783793,0.29382151124985356,13.067030786591282,-1.5475563346180334,0.12479535223300695,0.3417439083028111,-5.339131321965221,bridging fibrosis,0.3417439083028111
PLBD1,seq.6315.58,-0.12260697807879974,-0.49799728642654273,0.2527833302689433,9.239846824876631,-1.5475009749498607,0.12480868769199092,0.3417439083028111,-5.3392139743359674,bridging fibrosis,0.3417439083028111
ILF3,seq.12759.47,0.07845270893500345,-0.16173082692299695,0.31863624479300384,9.269997274372294,1.5474795684813512,0.12480875930393724,0.3417439083028111,-5.3392419732231815,bridging fibrosis,0.3417439083028111
CETN3,seq.17410.5,-0.08034691907952343,-0.3264883889568574,0.16579455079781055,8.735909375943434,-1.5464812259215321,0.12504944919713695,0.342119137686831,-5.340732035724383,bridging fibrosis,0.342119137686831
ANKRD1,seq.15361.37,0.15217168745902462,-0.3140805100219277,0.6184238849399769,9.375624260152522,1.546364118420651,0.12508279173628536,0.342119137686831,-5.340910685594584,bridging fibrosis,0.342119137686831
FRZB,seq.2841.13,0.11908674372339179,-0.24577363056758983,0.4839471180143734,12.688998551369334,1.5463230553410128,0.12508805061924605,0.342119137686831,-5.340968361971916,bridging fibrosis,0.342119137686831
CRLF3,seq.25052.3,-0.120889613015283,-0.4915077537045849,0.24972852767401887,8.955826041403602,-1.5454719008059414,0.1252982449308179,0.34250562550073654,-5.342241450591324,bridging fibrosis,0.34250562550073654
TMUB2,seq.9226.6,-0.08898571267129915,-0.36179276842526054,0.18382134308266226,8.475568084010101,-1.545343031115995,0.12532430371752523,0.34250562550073654,-5.342429713973796,bridging fibrosis,0.34250562550073654
YARS2,seq.21330.13,0.1096517857154721,-0.22674355507095592,0.44604712650190015,10.722247061527808,1.5443532580321164,0.12556643279467147,0.34290168988398045,-5.343907112393438,bridging fibrosis,0.34290168988398045
RHOB,seq.18166.4,-0.09183725543543035,-0.37358535287885347,0.18991084200799274,10.15321767650666,-1.5442518054910674,0.12558826433067022,0.34290168988398045,-5.344056215809372,bridging fibrosis,0.34290168988398045
SEMA4G,seq.20540.65,-0.10088727436477199,-0.4104473178015182,0.20867276907197427,11.22595852644889,-1.5440156700013177,0.12564544182677903,0.34290168988398045,-5.344408038028721,bridging fibrosis,0.34290168988398045
ANXA11,seq.17513.11,-0.1598415855039674,-0.6503507191666503,0.3306675481587156,15.070601711358723,-1.5439793195317366,0.12565933029150997,0.34290168988398045,-5.344466035434346,bridging fibrosis,0.34290168988398045
PRTFDC1,seq.20950.159,-0.19698023124327085,-0.8015663540614746,0.4076058915749328,14.333094478835305,-1.5437012909627752,0.12572668178246424,0.34295576902097524,-5.344880190479058,bridging fibrosis,0.34295576902097524
MEIS2,seq.23568.41,-0.1690944318295839,-0.6882793511781948,0.350090487519027,10.144702716417468,-1.543142514817969,0.12586212974175,0.34318544651189414,-5.345712335679433,bridging fibrosis,0.34318544651189414
STATH,seq.17172.19,0.46188353242700686,-0.9564427930965101,1.8802098579505238,11.773162084683342,1.5429615849796114,0.125906012046706,0.34318544651189414,-5.345981719914143,bridging fibrosis,0.34318544651189414
NRAS,seq.10531.18,-0.07761788537459818,-0.3160086865282272,0.16077291577903088,11.084104655792725,-1.5425261207241938,0.12600659354811877,0.3433298989613584,-5.346626159512769,bridging fibrosis,0.3433298989613584
ADGRE5,seq.2822.56,-0.1865138149935163,-0.7596574540532747,0.38662982406624213,12.377692811360125,-1.5418649192537877,0.12617225365451393,0.3435218151386106,-5.347613887405268,bridging fibrosis,0.3435218151386106
DSCAML1,seq.18886.28,0.06666706813592134,-0.1381799141598386,0.27151405043168125,7.570238537842061,1.5418495532486471,0.1261709028119396,0.3435218151386106,-5.347632976955141,bridging fibrosis,0.3435218151386106
PDE11A,seq.5252.33,-0.14611359069784352,-0.5953167754684359,0.3030895940727488,12.595002745107049,-1.5411559445366925,0.12634461071281172,0.3438613226303042,-5.348668465263156,bridging fibrosis,0.3438613226303042
SCMH1,seq.12604.16,-0.10460204297896689,-0.4262639922701912,0.21705990631225738,10.310932806527665,-1.5407088566902163,0.12645093309912012,0.3440209209314297,-5.349331447384532,bridging fibrosis,0.3440209209314297
HAT1,seq.2858.29,-0.10866874322516909,-0.4430206866016231,0.22568320015128493,8.641100185081633,-1.5399250775205076,0.12664428545898995,0.3444170823922399,-5.35049824275002,bridging fibrosis,0.3444170823922399
BLVRB,seq.17148.7,-0.11674284083829217,-0.4761511827925859,0.24266550111600155,15.712890845012092,-1.5389838248110532,0.12687292520345464,0.3447590569085649,-5.351895892925365,bridging fibrosis,0.3447590569085649
MICB,seq.5102.55,0.17830704423183094,-0.3707213868397694,0.7273354753034313,9.32155196278736,1.5387655866220622,0.12692709579248904,0.3447590569085649,-5.352220638442578,bridging fibrosis,0.3447590569085649
CD160,seq.17677.47,0.3909655175738435,-0.8129865627069581,1.5949175978546453,8.133966777260666,1.53860823503365,0.1269655136723596,0.3447590569085649,-5.3524542850376715,bridging fibrosis,0.3447590569085649
TG,seq.18839.24,0.27457150459004287,-0.571022392697598,1.1201654018776837,8.090050271388119,1.5384820108306998,0.1269963383408781,0.3447590569085649,-5.352641695045391,bridging fibrosis,0.3447590569085649
AKAP7,seq.18399.1,-0.09058042005394124,-0.3695450895332755,0.188384249425393,10.23913118523937,-1.5383152306254755,0.1270319922380994,0.3447590569085649,-5.35288564268984,bridging fibrosis,0.3447590569085649
JOSD1,seq.20449.72,0.11909968951409812,-0.247748858829769,0.4859482378579652,9.05310430416529,1.5382347682196393,0.12705673351626806,0.3447590569085649,-5.3530087433053435,bridging fibrosis,0.3447590569085649
MMP9,seq.2579.17,-0.19453576011342258,-0.7940013013239756,0.4049297810971305,13.898200194285769,-1.5375669006943469,0.12721999019161032,0.3450722666287475,-5.3539999561285025,bridging fibrosis,0.3450722666287475
LRRC4B,seq.9916.146,0.2805075569199445,-0.5840452859747254,1.1450603998146143,11.34556762670153,1.5372759093616672,0.12729117325650086,0.3451355937789003,-5.354431701251576,bridging fibrosis,0.3451355937789003
C17orf78,seq.6571.75,-0.07794266732852863,-0.3182027642845667,0.1623174296275094,9.441752392337836,-1.5369290857852504,0.12737097164927683,0.3451505436795137,-5.354942573642394,bridging fibrosis,0.3451505436795137
FAM221A,seq.24447.26,-0.17954924393796137,-0.7331080582466099,0.37400957037068716,9.93665821687595,-1.5368044492236228,0.12740656980811213,0.3451505436795137,-5.355131043233994,bridging fibrosis,0.3451505436795137
UBE2R2,seq.21848.18,-0.12762715749232337,-0.5211337866397611,0.2658794716551144,13.515559883378767,-1.5366393688681277,0.12744463856736943,0.3451505436795137,-5.355374198611273,bridging fibrosis,0.3451505436795137
DIAPH1,seq.25083.26,-0.1319496426049116,-0.5388424171328914,0.2749431319230682,11.933287561322484,-1.5364702560171928,0.12748803865639693,0.3451505436795137,-5.355626377436526,bridging fibrosis,0.3451505436795137
GSTM4,seq.18895.54,-0.33367014767373643,-1.3638120149883517,0.6964717196408787,9.798009823800014,-1.5346845260084099,0.12792647179034802,0.34615641902770977,-5.358273108951874,bridging fibrosis,0.34615641902770977
CSF3,seq.8952.65,-0.13547231101894208,-0.5537490388546131,0.2828044168167289,9.749412959609211,-1.5345662290021242,0.12795553285473346,0.34615641902770977,-5.358448322134355,bridging fibrosis,0.34615641902770977
SAMM50,seq.22772.125,-0.06538324886300767,-0.2673365090061769,0.13657001128016158,10.692460306346627,-1.5338251048409028,0.12813263445242998,0.3465056062872123,-5.35954222149448,bridging fibrosis,0.3465056062872123
FGF16,seq.4393.3,-0.11946818454038594,-0.4887601345869517,0.24982376550617985,10.984095607154405,-1.5327676665919645,0.12839736859669637,0.3470580805663299,-5.361110197779931,bridging fibrosis,0.3470580805663299
MAP1LC3A,seq.17781.191,-0.11408516632940824,-0.4668258944065445,0.238655561747728,13.977119423326892,-1.532267921381973,0.1285162126822753,0.3470580805663299,-5.361846480377241,bridging fibrosis,0.3470580805663299
SHISAL2A,seq.13431.74,0.10914808279885521,-0.22835785938859546,0.4466540249863059,7.902043985025084,1.5322636082873906,0.12852223697656287,0.3470580805663299,-5.361856234196024,bridging fibrosis,0.3470580805663299
OMP,seq.18240.6,-0.07416029004294754,-0.303464567030914,0.15514398694501896,9.09881494791378,-1.5322141824542739,0.12852934043981062,0.3470580805663299,-5.361925875671362,bridging fibrosis,0.3470580805663299
GLRX2,seq.12486.8,-0.07179689822846277,-0.29387260338856475,0.1502788069316392,9.805782622962486,-1.5316687297264096,0.12866388297851653,0.34729140130564784,-5.3627324308798094,bridging fibrosis,0.34729140130564784
DNAJB2,seq.11438.6,-0.10393136990959666,-0.4256841845069307,0.21782144468773734,12.265469878645403,-1.5303279509611036,0.1289950742929293,0.3480551462316697,-5.364713861205286,bridging fibrosis,0.3480551462316697
C1S,seq.20203.45,-0.06613956189679673,-0.2709979073366777,0.13871878354308423,13.903813652668108,-1.5295647507678214,0.12918389542482736,0.34843431980939416,-5.365840994250275,bridging fibrosis,0.34843431980939416
GPX3,seq.21796.43,0.0813201229995695,-0.17067448198243815,0.33331472798157713,11.497518374306265,1.5288574625002174,0.12935907795378254,0.3487764377565549,-5.36688507446987,bridging fibrosis,0.3487764377565549
LTF,seq.2780.35,-0.1322978521495096,-0.5425088661326759,0.27791316183365666,10.406994333224171,-1.5280736104369634,0.1295585240260302,0.3490792662797726,-5.36804496033627,bridging fibrosis,0.3490792662797726
OPALIN,seq.7736.28,-0.11921132859253157,-0.48885484203517743,0.25043218485011426,9.59732232859392,-1.528034773246188,0.12956816009663633,0.3490792662797726,-5.368102248117865,bridging fibrosis,0.3490792662797726
SMIM9,seq.8888.33,-0.07258447239958529,-0.29776418086950485,0.15259523607033426,9.974766736990537,-1.5271253463368035,0.12978888236916067,0.34933576667906585,-5.369440031375521,bridging fibrosis,0.34933576667906585
ELK4,seq.22128.8,-0.07807206413776971,-0.3202802627696432,0.1641361344941038,9.16835721463294,-1.5270984473357843,0.1297955659012444,0.34933576667906585,-5.369479686925023,bridging fibrosis,0.34933576667906585
RSPO4,seq.8464.31,0.0763257671536218,-0.1604729233788116,0.31312445768605524,8.415843089857923,1.5270459136424004,0.12980861960728698,0.34933576667906585,-5.369557132208031,bridging fibrosis,0.34933576667906585
XBP1,seq.22397.2,0.21672123772082622,-0.4557955871412336,0.889238062582886,7.337612472292619,1.5268526154942155,0.129861740839863,0.3493484191497433,-5.369845354700219,bridging fibrosis,0.3493484191497433
PCNP,seq.17769.28,-0.15436384079600785,-0.6334934608312764,0.32476577923926075,12.308000085950118,-1.526480830555373,0.12995417929110248,0.34946679224200683,-5.370393290063475,bridging fibrosis,0.34946679224200683
CD8B,seq.9310.2,-0.11837584630822064,-0.4860696646158958,0.24931797199945455,10.21434614741759,-1.5253712875866328,0.13023035773770675,0.3500789981660038,-5.372027773184304,bridging fibrosis,0.3500789981660038
PUF60,seq.10575.31,0.0965875258401582,-0.2034495769381334,0.3966246286184498,12.07481743973724,1.525127990821434,0.13028589832104479,0.35009786085152256,-5.372382796265896,bridging fibrosis,0.35009786085152256
CCN5,seq.6392.7,0.12314387724138114,-0.2595904390186445,0.5058781935014067,13.360287618022438,1.5243625011854867,0.13047843923909958,0.3502943183126862,-5.373510689155129,bridging fibrosis,0.3502943183126862
TERF1,seq.10049.112,-0.11718115273729017,-0.48140876078317185,0.24704645530859148,8.90264514805455,-1.5243465181846532,0.13048584535592633,0.3502943183126862,-5.373536367104415,bridging fibrosis,0.3502943183126862
RGS8,seq.11666.72,-0.10491079456009356,-0.43099065147820853,0.22116906235802142,11.74427063013355,-1.5242507522025655,0.13050466079341658,0.3502943183126862,-5.373674096344141,bridging fibrosis,0.3502943183126862
CYRIA,seq.23523.14,-0.07987203103108467,-0.3281941489145794,0.16845008685241003,11.048028773124319,-1.5238405915933835,0.1306070442564299,0.3504387595054451,-5.374277611596661,bridging fibrosis,0.3504387595054451
CCL1,seq.2770.51,-0.16507089418214657,-0.6784880634522514,0.34834627508795823,12.045236658616188,-1.5233472568852673,0.13073535327248711,0.35057703574999877,-5.375006477489976,bridging fibrosis,0.35057703574999877
ADAT2,seq.20955.20,-0.11017697109829401,-0.452866732213251,0.23251279001666303,10.702421434009977,-1.5232576236265336,0.13075575927972927,0.35057703574999877,-5.375137057061406,bridging fibrosis,0.35057703574999877
PAGR1,seq.23967.8,-0.18493769204912677,-0.7602797687710939,0.39040438467284033,12.359094839215167,-1.5229936612472859,0.1308237332908735,0.35062898799912784,-5.375526465870452,bridging fibrosis,0.35062898799912784
DPEP1,seq.8794.13,0.11238780846050044,-0.23738100050443006,0.46215661742543096,8.607534122352549,1.5224285631203094,0.13096507523826256,0.35087746670778475,-5.3763572448756225,bridging fibrosis,0.35087746670778475
KLK11,seq.7775.15,-0.09823046563110431,-0.4040126476223893,0.20755171636018066,9.535864937901968,-1.5219861820242737,0.13107289557164403,0.3510359842425433,-5.377005611993836,bridging fibrosis,0.3510359842425433
SRGAP2,seq.25091.83,-0.07287703369737156,-0.2997852204508031,0.15403115305605997,10.058689071491678,-1.5216008265242746,0.13116724550005757,0.3511583214407849,-5.3775704924706424,bridging fibrosis,0.3511583214407849
IL12B,seq.13733.5,0.1654028013523491,-0.34982024628621056,0.6806258489909087,8.247005572681292,1.5210601112691418,0.13130784926026492,0.35140435178516743,-5.378367854448165,bridging fibrosis,0.35140435178516743
GSK3B,seq.3236.12,-0.183391698527297,-0.7553490516143428,0.3885656545597489,12.608344470469437,-1.519199553563814,0.13177501899833557,0.3525238272424884,-5.381098724610657,bridging fibrosis,0.3525238272424884
VTI1B,seq.8963.8,-0.2264646909667429,-0.9335135283081197,0.48058414637463387,11.171303979402744,-1.5175740283252412,0.13218424294752196,0.35342547750977216,-5.383482007980048,bridging fibrosis,0.35342547750977216
ATP1B3,seq.8990.42,0.29578484099102276,-0.6277813790477593,1.2193510610298048,12.459711955496646,1.5174230315508734,0.13222230684504213,0.35342547750977216,-5.38370326999649,bridging fibrosis,0.35342547750977216
TATDN3,seq.20936.8,-0.08566260162227593,-0.35314316847962257,0.18181796523507068,9.119539304345508,-1.5172573103457314,0.1322590144527214,0.35342547750977216,-5.383943101743667,bridging fibrosis,0.35342547750977216
CHL1,seq.8958.51,0.07262498222583627,-0.15425876579234649,0.29950873024401903,12.16106344421754,1.516501571616479,0.1324497013223622,0.3538039966830223,-5.385050109732593,bridging fibrosis,0.3538039966830223
USO1,seq.13639.101,-0.1542449449062337,-0.6362524259766071,0.32776253616413975,10.018696867299223,-1.5161981410163474,0.13253140084701087,0.35382863546660437,-5.385497377007934,bridging fibrosis,0.35382863546660437
RPS6KB2,seq.25112.6,-0.05475800883197219,-0.22587246290803345,0.11635644524408909,8.337825139372633,-1.5160766709353142,0.13255700646794616,0.35382863546660437,-5.385672273896343,bridging fibrosis,0.35382863546660437
FST,seq.4132.27,-0.05071501874186359,-0.20928711736831596,0.10785707988458876,9.357584093431933,-1.51520023820076,0.13277855804003202,0.35428894092412394,-5.386955071242251,bridging fibrosis,0.35428894092412394
SCUBE1,seq.8989.40,0.285350284213236,-0.6070687719881598,1.1777693404146317,11.305333681236998,1.5149847910578165,0.13283814213888517,0.35431689298782126,-5.3872732157515895,bridging fibrosis,0.35431689298782126
PABPC4,seq.12603.87,-0.10575892014575929,-0.43658441614630006,0.22506657585478151,13.055479314070487,-1.5145312857937134,0.1329478567681336,0.3544045692339675,-5.3879337114895804,bridging fibrosis,0.3544045692339675
NXPH1,seq.23002.27,-0.06752865477507967,-0.2787774759238864,0.14372016637372703,8.723930548436506,-1.514446785537252,0.1329692541810603,0.3544045692339675,-5.388057301299802,bridging fibrosis,0.3544045692339675
BTK,seq.19202.10,-0.14193191773202446,-0.5860665766498707,0.30220274118582174,16.122446111761974,-1.5141336253821007,0.1330536539652119,0.35449856475590985,-5.3885181569489715,bridging fibrosis,0.35449856475590985
EEF1D,seq.17826.341,-0.13338565102932023,-0.5509633426202791,0.2841920405616386,15.292856419162934,-1.513458868642047,0.13322469479508284,0.35482324582743546,-5.389504601950092,bridging fibrosis,0.35482324582743546
DENND10,seq.23535.3,-0.1610211580950014,-0.6653683277693806,0.3433260115793778,12.585257096925838,-1.5126977355840028,0.13341783792214867,0.3551278797630662,-5.390616818541646,bridging fibrosis,0.3551278797630662
LRP11,seq.6713.4,0.09953747975938367,-0.21222416757610485,0.41129912709487215,11.241316995183755,1.5126002448680425,0.13343751656793798,0.3551278797630662,-5.390756400553062,bridging fibrosis,0.3551278797630662
RBP1,seq.19279.42,0.07607647102202432,-0.16225049363842808,0.31440343568247675,9.942184568414325,1.5122980437185731,0.13351427458633952,0.35520113980104706,-5.391197830083269,bridging fibrosis,0.35520113980104706
RBM18,seq.20383.31,0.06873348990113111,-0.14672754000431942,0.2841945198065816,9.073525334554269,1.511331998830187,0.13375987908957843,0.3556142071625968,-5.3926083802073945,bridging fibrosis,0.3556142071625968
COL15A1,seq.8974.172,-0.09998853595025393,-0.4134324549748381,0.21345538307433026,12.670193388369068,-1.5112996237301801,0.13376811618008144,0.3556142071625968,-5.392655637110518,bridging fibrosis,0.3556142071625968
ITGAM,seq.21981.2,-0.14824301721050895,-0.6131802458537886,0.31669421143277066,8.454920279505293,-1.5107017141317431,0.13392538738183235,0.3559011675727147,-5.393530993983546,bridging fibrosis,0.3559011675727147
KLHL7,seq.12625.138,-0.09399715625924536,-0.3890299798413998,0.20103566732290906,9.376507395966339,-1.509428207817039,0.13424596638667308,0.35662174060377255,-5.395386198266047,bridging fibrosis,0.35662174060377255
GPR68,seq.12503.5,-0.10790271788814108,-0.4466799620103831,0.23087452623410093,9.641379163913564,-1.5090944777931683,0.13433510798112924,0.3567272006197451,-5.395874836539432,bridging fibrosis,0.3567272006197451
PRRG1,seq.9008.6,-0.09215031680123574,-0.38166743285368576,0.19736679925121425,10.24293302629983,-1.5079356270101174,0.13462617883268718,0.35736860937374465,-5.39756068231893,bridging fibrosis,0.35736860937374465
ROR1,seq.8474.6,0.10267176801623622,-0.22005186993992198,0.42539540597239445,13.1871995186814,1.507233289675841,0.13480586924780166,0.3577139928734421,-5.398583442310324,bridging fibrosis,0.3577139928734421
RAB22A,seq.12408.333,-0.22585837608739281,-0.9365967109587786,0.48487995878399304,10.249646882593273,-1.5056542684536751,0.13521561594402862,0.35866936361623764,-5.400883815449291,bridging fibrosis,0.35866936361623764
LRRTM4,seq.6572.10,-0.07031268674214239,-0.2916415904494418,0.15101621696515707,9.045333634992318,-1.5050667932860184,0.13536134439339773,0.35884239250074684,-5.401735475080646,bridging fibrosis,0.35884239250074684
CSAG1,seq.5716.49,0.2103971262154762,-0.45196950760164356,0.872763760032596,7.652505437180255,1.5050126675843813,0.1353803177251605,0.35884239250074684,-5.401816776676947,bridging fibrosis,0.35884239250074684
EDAR,seq.2977.7,-0.15104092003040967,-0.6266524984672147,0.3245706584063953,9.655262562763298,-1.5046691008356816,0.13546857745206844,0.35894446798261986,-5.40231620583419,bridging fibrosis,0.35894446798261986
PPIE,seq.5238.26,-0.1254944942762537,-0.5208558802142376,0.2698668916617302,9.926556108025327,-1.503935535799528,0.1356571757536212,0.35931223313596805,-5.4033821949427585,bridging fibrosis,0.35931223313596805
DNAJB1,seq.3852.19,-0.15807026359708856,-0.656695641545414,0.340555114351237,10.320475857936307,-1.5020161347999585,0.13615162394386,0.3604002297774911,-5.406169044665788,bridging fibrosis,0.3604002297774911
