gene_name_biomart,feature_id,effect_size,conf.low,conf.high,AveExpr,t,p_value,adj.P.Val,B,term,padj
ZNF416,ENSG00000083817,0.16600641850285094,-1.218827320692749,1.5508401576984507,0.5200779085186091,0.5930066325277616,0.554456714705473,0.8059018090888076,-5.83202014866621,bridging fibrosis,0.8059018090888076
ZNF239,ENSG00000196793,0.03699993135752783,-1.8300461567178956,1.9040460194329512,-0.623347905697608,0.09803433029234074,0.92209264918363,0.9755706026143662,-5.832293872783164,bridging fibrosis,0.9755706026143662
SERF1B,ENSG00000205572,0.49036264215707626,-1.3415512584932308,2.322276542807383,3.490980698613936,1.324172684833813,0.1883319979056283,0.47446707240909275,-5.832657920464401,bridging fibrosis,0.47446707240909275
THEM6,ENSG00000130193,-0.12997737608254759,-1.5348934590686785,1.2749387069035834,0.09496643615818189,-0.4576670938370544,0.6481408960081056,0.8591948226463512,-5.832912161938419,bridging fibrosis,0.8591948226463512
SLC35G1,ENSG00000176273,0.155522019388374,-1.2401662218145495,1.5512102605912974,0.3866721917468553,0.5512337168758635,0.582649066952638,0.8250043631511192,-5.832976856971159,bridging fibrosis,0.8250043631511192
ULK2,ENSG00000083290,0.2515403550887443,-0.720519138047413,1.2235998482249015,3.2932568628937378,1.2801095287906612,0.20333833083308583,0.4948891929667542,-5.833117357000119,bridging fibrosis,0.4948891929667542
C9orf78,ENSG00000136819,-0.16667488504166728,-0.6842373682294209,0.3508875981460864,4.959002587188666,-1.5930876945608432,0.11415805216057101,0.35974875689981217,-5.833197253841924,bridging fibrosis,0.35974875689981217
XRCC4,ENSG00000152422,0.20456559639066624,-1.0770388564842452,1.4861700492655778,1.243713971010789,0.789606828303605,0.4315437269480358,0.7209925006460444,-5.833437363687044,bridging fibrosis,0.7209925006460444
ATF1,ENSG00000123268,0.17153540080979754,-0.5380370713141536,0.8811078729337487,2.924048750867188,1.1958846999634982,0.23444553938044876,0.5369539085982585,-5.8336253131309395,bridging fibrosis,0.5369539085982585
GLI4,ENSG00000250571,-0.15438419106229412,-1.5069862567152519,1.1982178745906638,0.43669699459288414,-0.5646314787872081,0.5735333315225166,0.8197442541893829,-5.833931099048795,bridging fibrosis,0.8197442541893829
TRIM32,ENSG00000119401,0.2510537899430277,-0.7616124144769667,1.263719994363022,3.0590443780332026,1.2264017795257578,0.22280117883722422,0.5229219380418106,-5.8341148867674,bridging fibrosis,0.5229219380418106
SGSM3,ENSG00000100359,0.3464903217259224,-1.1455822414607963,1.838562884912641,2.7233420381419973,1.1487710182728246,0.2532706312027415,0.5577555161441604,-5.834347992382941,bridging fibrosis,0.5577555161441604
SOCS2,ENSG00000120833,-0.18059118288395845,-1.722361838635062,1.3611794728671454,0.48855220673147276,-0.5794408026070624,0.5635376773176883,0.8123197024560539,-5.834362903604024,bridging fibrosis,0.8123197024560539
SAT2,ENSG00000141504,-0.13695579925916712,-0.5438844693455209,0.26997287082718663,5.561757161887491,-1.6649241172936275,0.09892059667839079,0.3331555018022504,-5.834572889692967,bridging fibrosis,0.3331555018022504
CHCHD6,ENSG00000159685,-0.20216828295173714,-1.9222317458960028,1.5178951799925287,0.4969088646806113,-0.5814345815652879,0.5621984950747665,0.8112197167849854,-5.8346377340416335,bridging fibrosis,0.8112197167849854
ARHGAP20,ENSG00000137727,0.20942618230980353,-1.1230631749100088,1.541915539529616,1.206140942980807,0.7774984530914606,0.43861971793404053,0.7264100627086222,-5.835178697225,bridging fibrosis,0.7264100627086222
RPL12,ENSG00000197958,0.10515118614871209,-0.18599022368325652,0.39629259598068073,7.270234968887977,1.7866624171031489,0.07688897837203179,0.28665581452360434,-5.836182165867889,bridging fibrosis,0.28665581452360434
C20orf27,ENSG00000101220,-0.007320183502740345,-1.7479548052041889,1.7333144381987082,-0.6257421668997487,-0.020803991001464007,0.9834416481568957,0.9959726555701036,-5.836264009741659,bridging fibrosis,0.9959726555701036
MBLAC2,ENSG00000176055,-0.1974864695390751,-1.351833565429685,0.9568606263515348,1.478844874797259,-0.8463173377649121,0.3993077870249442,0.693114591155469,-5.836283715448364,bridging fibrosis,0.693114591155469
IL18R1,ENSG00000115604,-0.1673964896408207,-0.9081093278222583,0.5733163485406167,2.6002877646994285,-1.1179664769668787,0.2661424354806871,0.5729281071841077,-5.8366008080347855,bridging fibrosis,0.5729281071841077
ZNF263,ENSG00000006194,0.22994440749073,-0.6973324200451186,1.1572212350265787,3.069865998380438,1.2267208622362133,0.22268168549648462,0.5228543120015376,-5.836689475663278,bridging fibrosis,0.5228543120015376
EEF1E1,ENSG00000124802,0.19019996448764634,-0.9509378889137615,1.3313378178890543,1.395392727242436,0.8245265152268544,0.4115167558511871,0.7040549465394208,-5.836695754165398,bridging fibrosis,0.7040549465394208
BATF2,ENSG00000168062,0.10502781617900435,-1.6112036953067863,1.821259327664795,-0.2767136053420422,0.30273370101167035,0.7626940319698319,0.9153069737275945,-5.836733378887016,bridging fibrosis,0.9153069737275945
UBE2S,ENSG00000108106,0.04013044506979208,-2.4208779011801678,2.501138791319752,-0.5953960634525146,0.08066649674238928,0.9358613244606053,0.9801480243154121,-5.836967285746746,bridging fibrosis,0.9801480243154121
RGS18,ENSG00000150681,0.24084231117574054,-1.2456995138463105,1.7273841361977915,1.3080503465769995,0.8014712715919848,0.4246758254141746,0.7158028077872078,-5.837112974085049,bridging fibrosis,0.7158028077872078
ARHGAP11B,ENSG00000285077,0.192251311868516,-3.4249791023352807,3.809481726072313,-0.35479194195415154,0.26292110256866486,0.7931285749925341,0.9288751549609361,-5.837193060802742,bridging fibrosis,0.9288751549609361
TATDN2,ENSG00000157014,-0.10007379390201285,-1.43104100183667,1.2308934140326442,-0.10963358752915556,-0.37195064464982996,0.7106820616273755,0.8928521555776728,-5.837272210943251,bridging fibrosis,0.8928521555776728
PLK4,ENSG00000142731,-0.1766789337271676,-1.7789299018735738,1.4255720344192389,0.39709458556638105,-0.5454896735759132,0.5865781697175747,0.8274113251845407,-5.83760542386917,bridging fibrosis,0.8274113251845407
CMC1,ENSG00000187118,-0.14606676730829918,-0.9492021544375069,0.6570686198209086,1.6977123789105533,-0.8996942865201646,0.37034959130468825,0.6709456750551867,-5.8376076804948225,bridging fibrosis,0.6709456750551867
TIMM10B,ENSG00000132286,0.1277500851216731,-0.8387288657997591,1.0942290360431053,0.7645096025653236,0.6538845936071924,0.5146211615050342,0.7824712141152121,-5.837690912770107,bridging fibrosis,0.7824712141152121
TULP4,ENSG00000130338,0.21217397275471522,-0.5115289185588792,0.9358768640683095,4.119777467740449,1.4503209056334583,0.149961152586251,0.4204536075519143,-5.837838853432069,bridging fibrosis,0.4204536075519143
SLC39A4,ENSG00000147804,0.14323621704738781,-1.7161315518343145,2.00260398592909,-0.0817951676687919,0.38108324155359163,0.7039144111532964,0.8890224022201323,-5.837889471369347,bridging fibrosis,0.8890224022201323
LYSMD2,ENSG00000140280,-0.23396604991329387,-1.8967097938942041,1.4287776940676165,0.9168612850638402,-0.6960810760639622,0.48792188880918297,0.7624744460778164,-5.837894090681786,bridging fibrosis,0.7624744460778164
novel protein,ENSG00000258830,0.011386548521877088,-3.63886030031867,3.6616333973624244,-0.6077511138039171,0.015431287870271489,0.9877174978752916,0.9968188158665416,-5.838431861186539,bridging fibrosis,0.9968188158665416
RAB15,ENSG00000139998,0.24843854192106807,-1.1307637732222777,1.6276408570644136,1.66728973535214,0.8910935515398589,0.37492415459641626,0.6754054838974336,-5.838489688112629,bridging fibrosis,0.6754054838974336
MANBAL,ENSG00000101363,0.13906219155893648,-1.2420255485371827,1.5201499316550557,0.2550946402609581,0.4981040879257994,0.6194563707473026,0.8450910314417621,-5.83871731101619,bridging fibrosis,0.8450910314417621
LHFPL2,ENSG00000145685,0.027354966488472715,-2.1680607647967274,2.2227706977736728,-0.5892270804550894,0.061638451811838926,0.9509683803140376,0.9865288417788912,-5.8389404625258505,bridging fibrosis,0.9865288417788912
KRTCAP3,ENSG00000157992,0.17422416231240415,-1.7682621629091448,2.116710487533953,0.09582422441819828,0.44369314767251233,0.6581809142587255,0.8644805252115422,-5.838943832407421,bridging fibrosis,0.8644805252115422
TM4SF1,ENSG00000169908,0.19534828492818218,-0.547792176328949,0.9384887461853133,3.405377037660829,1.300382156624478,0.196327936699911,0.48526628838828406,-5.839035345637517,bridging fibrosis,0.48526628838828406
NHLRC1,ENSG00000187566,-0.27557674835358703,-2.31900675746421,1.7678532607570356,0.8191105013671983,-0.6671371281082218,0.5061536338554866,0.7762440867760974,-5.839035569303605,bridging fibrosis,0.7762440867760974
BTBD19,ENSG00000222009,-0.03643386331706368,-1.122235619621597,1.0493678929874695,-0.4955516474935152,-0.1659919365123152,0.8684837210221028,0.9586460600964907,-5.839068428406912,bridging fibrosis,0.9586460600964907
PHF21A,ENSG00000135365,0.15022307803975563,-0.307524676581276,0.6079708326607872,5.220983498134675,1.6234642903539869,0.10750022376611969,0.34888121813694684,-5.839382261156528,bridging fibrosis,0.34888121813694684
MTX3,ENSG00000177034,0.1711060121604979,-0.585059853753812,0.9272718780748078,2.618699726165594,1.1193876402092462,0.26553872341783535,0.572084175097616,-5.839759584724673,bridging fibrosis,0.572084175097616
CTSW,ENSG00000172543,0.22607729518571057,-1.388681334299159,1.8408359246705803,0.9151348778438908,0.692598650627854,0.4900962784237318,0.7641648216834646,-5.839880965324034,bridging fibrosis,0.7641648216834646
GNPDA1,ENSG00000113552,0.23947297916340016,-1.0160878741074906,1.495033832434291,1.8855137201448837,0.9435198843768304,0.3475892993067917,0.6514237274767316,-5.839900801472319,bridging fibrosis,0.6514237274767316
PSMD6,ENSG00000163636,-0.10681433282623133,-0.4414342072640996,0.22780554161163696,4.892513427195898,-1.5791017212379435,0.11733221021016937,0.36555285751311783,-5.84030040860084,bridging fibrosis,0.36555285751311783
CDC45,ENSG00000093009,0.02722854675243664,-2.33128098023574,2.3857380737406135,-0.579643075732864,0.05711091713380759,0.9545657963093719,0.9866279095570412,-5.840311389902348,bridging fibrosis,0.9866279095570412
CAPZA2,ENSG00000198898,-0.08631311249293971,-0.34261771877070607,0.16999149378482664,5.606065911714954,-1.6659143649426167,0.09872266030719103,0.33263570826701694,-5.840322540395882,bridging fibrosis,0.33263570826701694
AKR1E2,ENSG00000165568,0.19338451736134196,-1.521906548078482,1.908675582801166,0.4539348824466854,0.557719952974649,0.5782273171205141,0.8220560724825995,-5.8403834880494685,bridging fibrosis,0.8220560724825995
H2BC9,ENSG00000275713,0.32615325314028754,-1.9613870018677493,2.6136935081483244,0.9641016464812483,0.705318501245617,0.48217980147972783,0.7595399798517203,-5.840397871551587,bridging fibrosis,0.7595399798517203
RP9,ENSG00000164610,-0.14086769600289029,-0.7145387031578676,0.43280331115208703,3.0312071378321703,-1.2147329626358556,0.22720306383475822,0.5282761579746833,-5.840431906133431,bridging fibrosis,0.5282761579746833
HMMR,ENSG00000072571,-0.1918410304980689,-1.7275492919691886,1.3438672309730508,0.6557838151065931,-0.6179667164001765,0.5379404733720532,0.7966186510389199,-5.840498762119241,bridging fibrosis,0.7966186510389199
RBM19,ENSG00000122965,0.13726241251036653,-0.27349197340673986,0.5480167984274729,5.487808237298039,1.6531098932542516,0.10130696324308974,0.3375245385321374,-5.841085333456091,bridging fibrosis,0.3375245385321374
CAMK4,ENSG00000152495,0.18068359513685456,-1.0889239288461854,1.4502911191198946,0.9633506074479165,0.704014400218806,0.48298817952454176,0.7595715297135569,-5.841135034292038,bridging fibrosis,0.7595715297135569
LY86,ENSG00000112799,-0.03310147865515253,-1.9999180799621539,1.933715122651849,-0.5560412443203763,-0.08325605636426911,0.9338070652142736,0.9791237562771439,-5.841391031146166,bridging fibrosis,0.9791237562771439
TIMM9,ENSG00000100575,0.22625061824931317,-1.0215495796890537,1.47405081618768,1.7049576250431713,0.8969681684257851,0.37179573932606347,0.6723260506905264,-5.841530128028653,bridging fibrosis,0.6723260506905264
CNTNAP3C,ENSG00000283378,-0.18999216875254868,-4.578185473591415,4.198201136086317,-0.40612591656447994,-0.21418164825421845,0.8308223827374281,0.9443522644582394,-5.841553922013819,bridging fibrosis,0.9443522644582394
ZC3H12C,ENSG00000149289,-0.1868250886527188,-0.8543782056885467,0.4807280283831091,3.8049576293935083,-1.384464026168869,0.1691628406581239,0.4495527106073192,-5.841616755526329,bridging fibrosis,0.4495527106073192
BCL2L12,ENSG00000126453,-0.23290232462299854,-1.7982982499571931,1.3324936007111963,1.0852652985204783,-0.7360069764053772,0.46337380070163836,0.7444763287796602,-5.841952584223218,bridging fibrosis,0.7444763287796602
GPCPD1,ENSG00000125772,0.3106190709746669,-0.8054212881212851,1.426659430070619,3.7697183680615405,1.3768306422296757,0.17150438124001666,0.4529340305169882,-5.841966924133319,bridging fibrosis,0.4529340305169882
novel transcript,ENSG00000257062,-0.1764272835237367,-0.6897742918713655,0.3369197248238921,5.986731871410649,-1.7001491337851653,0.09207457989250427,0.3193089734622742,-5.841975443742128,bridging fibrosis,0.3193089734622742
TREM2,ENSG00000095970,0.008639684221899657,-2.7324104595001084,2.7496898279439077,-0.5746131888342519,0.015592408193381226,0.98758926492032,0.9968188158665416,-5.842300133616101,bridging fibrosis,0.9968188158665416
BORA,ENSG00000136122,0.18797094994507282,-1.4059971054911828,1.7819390053813284,0.5499292678602377,0.5833691104316815,0.5609006023462391,0.809969056755721,-5.842316743105917,bridging fibrosis,0.809969056755721
CLIC4,ENSG00000169504,-0.11553970691577811,-0.4850391729479835,0.2539597591164273,4.688231537707753,-1.5468555257836583,0.12491841768290389,0.37926478919152323,-5.84253531585453,bridging fibrosis,0.37926478919152323
KLHDC7A,ENSG00000179023,-0.18051136193683412,-1.3497747269212363,0.988752003047568,1.1918761071050739,-0.7637030180303533,0.4467634580088631,0.7328883784308009,-5.842574394663027,bridging fibrosis,0.7328883784308009
ZNF214,ENSG00000149050,0.15520858706250545,-1.296664133835383,1.607081307960394,0.3763269347921796,0.5288341672917539,0.5980409013844932,0.8335728554496383,-5.842739281207662,bridging fibrosis,0.8335728554496383
COX7C,ENSG00000127184,-0.15345886870129719,-0.6031895546911221,0.2962718172885277,5.852982190479437,-1.6879974164403462,0.0943913107417447,0.3239781187790026,-5.842765991356277,bridging fibrosis,0.3239781187790026
TNFSF12,ENSG00000239697,0.09156140632693073,-1.313469007169334,1.4965918198231956,-0.185930632852606,0.3223732785533828,0.7478133776220588,0.9081127743457253,-5.843013670148663,bridging fibrosis,0.9081127743457253
C16orf96,ENSG00000205832,-0.11974162326534579,-2.296953998676765,2.0574707521460733,-0.2887918146493572,-0.2720674923651314,0.7861064330355652,0.92620209716249835,-5.843375114421849,bridging fibrosis,0.92620209716249835
SYBU,ENSG00000147642,-0.16526754998686843,-0.7847099840652655,0.4541748840915286,3.5096377325365724,-1.3198328780728532,0.18977213472858875,0.4766363482684767,-5.843531721056266,bridging fibrosis,0.4766363482684767
GAA,ENSG00000171298,-0.14664607063360713,-0.6076745161877857,0.31438237492057136,4.869942047977228,-1.5735299552037518,0.1186161521719536,0.3679793839271114,-5.843888997434951,bridging fibrosis,0.3679793839271114
ENAM,ENSG00000132464,-0.1671240330341833,-2.064836273355625,1.7305882072872585,0.10696185043414533,-0.43565314674778116,0.6639861218362241,0.8685485179309166,-5.843889159388973,bridging fibrosis,0.8685485179309166
WASHC1,ENSG00000181404,0.4654342964954159,-1.0535329897133714,1.9844015827042032,4.504954293952634,1.515801275068183,0.13258590477003135,0.3923553096986803,-5.844174225676812,bridging fibrosis,0.3923553096986803
RPS6KA6,ENSG00000072133,-0.18208105334206798,-1.481706325561515,1.117544218877379,0.9404317460044642,-0.6930728969590972,0.48979985335474807,0.7641288545342669,-5.8441997934859105,bridging fibrosis,0.7641288545342669
BUB1,ENSG00000169679,0.018819169220685692,-2.1987823048262376,2.236420643267609,-0.5473023853766854,0.041980659071203276,0.9665941475011153,0.9910807194948983,-5.844823648657113,bridging fibrosis,0.9910807194948983
ROS1,ENSG00000047936,-0.15135309362963836,-2.210358018234422,1.907651830975145,-0.0754342614817211,-0.36363545719412843,0.7168641824009887,0.8949778213416882,-5.844844095808685,bridging fibrosis,0.8949778213416882
SOAT2,ENSG00000167780,-0.08359704194070264,-1.958894171306799,1.7917000874253939,-0.36858795510610776,-0.22052261213546712,0.825894022317546,0.9432785896497149,-5.844976812610336,bridging fibrosis,0.9432785896497149
OASL,ENSG00000135114,-0.22750170209738105,-1.732440558214716,1.2774371540199538,1.1452502495115702,-0.7478217659589549,0.45624568436876,0.7393780849722499,-5.845034150279293,bridging fibrosis,0.7393780849722499
CYP26A1,ENSG00000095596,0.25411807261102703,-1.7810003423001435,2.2892364875221975,0.6816436166783069,0.617700816375728,0.5381150922493739,0.7966186510389199,-5.8451013813856525,bridging fibrosis,0.7966186510389199
PCDHGA5,ENSG00000253485,0.09915635492803324,-1.4778337218362172,1.6761464316922836,-0.19476410975781186,0.311045483408009,0.7563850733650859,0.9122886111681378,-5.8451810114609986,bridging fibrosis,0.9122886111681378
PTGR2,ENSG00000140043,-0.201539672698544,-0.9252263215386567,0.5221469761415687,3.7861319985653483,-1.3776607807869234,0.17124854969486994,0.4525291806448509,-5.845488722570793,bridging fibrosis,0.4525291806448509
POLD1,ENSG00000062822,0.2202949190245408,-1.067727374569206,1.5083172126182873,1.524941963641516,0.846083853499168,0.3994374209182605,0.693130792146585,-5.846024467951615,bridging fibrosis,0.693130792146585
SAP30L,ENSG00000164576,-0.1741781112771356,-0.9978855241298934,0.6495293015756223,2.335646829712053,-1.0460511209076602,0.29794873538574773,0.6062808296055711,-5.846244229692513,bridging fibrosis,0.6062808296055711
SLITRK6,ENSG00000184564,-0.20695745093995968,-1.7047173172180325,1.2908024153381132,0.9176392845315267,-0.6835514110283922,0.49576990759682527,0.7686223201976269,-5.84626491187719,bridging fibrosis,0.7686223201976269
RACGAP1,ENSG00000161800,-0.2919764763512885,-1.7968105679095083,1.2128576152069315,1.9820056557621502,-0.9598238744389985,0.3393573198696349,0.6449430368607957,-5.846692868088132,bridging fibrosis,0.6449430368607957
PMVK,ENSG00000163344,-0.12492666146357216,-0.669306213834159,0.4194528909070147,2.71363640743049,-1.135234645368093,0.258871671216705,0.5644754430403364,-5.846875211081496,bridging fibrosis,0.5644754430403364
CCDC73,ENSG00000186714,-0.2642546074491808,-1.7917623364277158,1.2632531215293543,1.5673600128673058,-0.8557983769798814,0.3940654910168756,0.6901203258019347,-5.846947779100398,bridging fibrosis,0.6901203258019347
NR1H2,ENSG00000131408,0.18303148466543123,-0.7564558140265039,1.1225187833573664,1.9992038053608583,0.9637562247244876,0.3373909943245549,0.6428354648258302,-5.846959185144012,bridging fibrosis,0.6428354648258302
LILRA1,ENSG00000104974,0.21445171046352204,-1.5703451348686834,1.9992485557957274,0.6160095658770889,0.5943921039470054,0.5535333825691574,0.8053724341504954,-5.847270217960484,bridging fibrosis,0.8053724341504954
ZNF229,ENSG00000278318,-0.11816872909685171,-1.7814346547984459,1.5450971966047427,-0.08597550041444957,-0.3514577957165662,0.7259519104975725,0.8989534385488793,-5.847454893124823,bridging fibrosis,0.8989534385488793
CYP11A1,ENSG00000140459,0.2959066226649167,-1.6253022629886478,2.2171155083184813,1.211159598315159,0.7619253184590264,0.4478191837470604,0.733423781605831,-5.8476227965937,bridging fibrosis,0.733423781605831
BORCS6,ENSG00000196544,0.048496567333471755,-1.5282835089862705,1.6252766436532142,-0.4418639373855307,0.15215007913073972,0.8793616588929178,0.9606121641890971,-5.847681835118479,bridging fibrosis,0.9606121641890971
DTX1,ENSG00000135144,0.18387645161780788,-0.7811025736158954,1.1488554768515111,1.9180756134266121,0.9426284587098339,0.3480430703128673,0.6519913807692544,-5.8480208430759335,bridging fibrosis,0.6519913807692544
TRAPPC8,ENSG00000153339,-0.08368791194899991,-0.3222815782606903,0.1549057543626905,6.501251299264768,-1.7351464181265146,0.08566019453789737,0.30648653748448684,-5.848568643045772,bridging fibrosis,0.30648653748448684
ALLC,ENSG00000151360,-0.00631729233762911,-2.227673954420857,2.215039369745599,-0.5200046082906209,-0.014068409029593484,0.9888022027619554,0.99722539674079,-5.848805109041738,bridging fibrosis,0.99722539674079
CD274,ENSG00000120217,-0.0015196910702081768,-1.8039332317336463,1.8008938495932298,-0.5164894378324565,-0.004170932646817214,0.9966800313637889,0.9993395406997557,-5.849310103404863,bridging fibrosis,0.9993395406997557
RELL1,ENSG00000181826,0.14260850657861995,-0.4487700582769894,0.7339870714342294,2.9696747568956683,1.192922306469594,0.23559876584087952,0.5384063330749898,-5.849371253682084,bridging fibrosis,0.5384063330749898
BYSL,ENSG00000112578,0.12936154439967512,-1.4521407444548002,1.7108638332541506,0.0629513538823365,0.4046389393983166,0.6865691999930551,0.8800209516666113,-5.849707889972941,bridging fibrosis,0.8800209516666113
ZMYND11,ENSG00000015171,-0.09090769015942346,-0.36024457239852803,0.1784291920796811,5.702300320057688,-1.6696948251539172,0.09796994813124288,0.33158616672185887,-5.849767234888649,bridging fibrosis,0.33158616672185887
ANAPC11,ENSG00000141552,-0.1350298793685952,-1.0561143858182318,0.7860546270810413,1.0874285493021985,-0.7252082052757859,0.46994363484422774,0.7493824465941177,-5.849896179254321,bridging fibrosis,0.7493824465941177
BTBD9,ENSG00000183826,0.20498094780252601,-0.5748163000097919,0.9847781956148438,3.444647411010481,1.3003615080930215,0.19633498454731899,0.48526628838828406,-5.850150032090661,bridging fibrosis,0.48526628838828406
GLA,ENSG00000102393,0.24248810105356916,-1.311786473691422,1.7967626757985602,1.2625876248651378,0.7717826237095957,0.4419833474775373,0.7293342417618807,-5.850471007452639,bridging fibrosis,0.7293342417618807
PPP1R32,ENSG00000162148,-0.011328026352270783,-2.120461657776101,2.097805605071559,-0.5030973204636618,-0.026569443640746863,0.9788537699506618,0.9946990627059701,-5.850605651585083,bridging fibrosis,0.9946990627059701
PRX,ENSG00000105227,0.29639083960876733,-1.287578065785218,1.8803597450027527,1.861346374699318,0.9256577293189949,0.3567546366927069,0.6595571819860757,-5.850623125497074,bridging fibrosis,0.6595571819860757
MOCS1,ENSG00000124615,-0.15274388650826262,-0.5928084522626432,0.28732067924611804,6.264780974491475,-1.7170373534961052,0.08893199371044305,0.3126275190736238,-5.8507108697480295,bridging fibrosis,0.3126275190736238
TFEC,ENSG00000105967,0.20309639648898536,-0.841060231674114,1.2472530246520848,2.0097965569973435,0.9622078037748901,0.3381643757471585,0.6435995633989908,-5.850826191081521,bridging fibrosis,0.6435995633989908
HMBS,ENSG00000256269,-0.2238845539827747,-1.0378889035113337,0.5901197955457843,3.7250581627643182,-1.3605976401149582,0.1765655575395473,0.45962886476974024,-5.851106525690715,bridging fibrosis,0.45962886476974024
KCTD5,ENSG00000167977,0.22307782617121838,-0.7158309801135013,1.161986632455938,2.9013551357656118,1.1753448209157904,0.24252527647863104,0.5462217519408349,-5.851290257957897,bridging fibrosis,0.5462217519408349
ATF6,ENSG00000118217,-0.09580765002161586,-0.36568305770555964,0.17406775766232796,6.86293445547478,-1.7561806315702284,0.0819844715381781,0.29821161417033004,-5.851493781574733,bridging fibrosis,0.29821161417033004
PPP1R35,ENSG00000160813,0.16381805974471342,-1.1595296277204465,1.4871657472098734,0.703542618921082,0.6123787637846444,0.5416161886468698,0.798112280755829,-5.851995629087106,bridging fibrosis,0.798112280755829
CCDC134,ENSG00000100147,0.22343423052870373,-1.2961303260053454,1.742998787062753,1.1073434998526908,0.7273825198109141,0.46861662642586144,0.7482714445977843,-5.852175437882316,bridging fibrosis,0.7482714445977843
ITLN1,ENSG00000179914,-0.13635900272756146,-2.002391765906249,1.7296737604511259,-0.02307723513692172,-0.3614904748723728,0.7184619974217485,0.8954871376863948,-5.852895295012636,bridging fibrosis,0.8954871376863948
COMMD5,ENSG00000170619,-0.056617104496482155,-1.7475686967596191,1.634334487766655,-0.38391816447609206,-0.16563373172584994,0.8687649156042583,0.9587308667700699,-5.8528978283195645,bridging fibrosis,0.9587308667700699
RNF152,ENSG00000176641,-0.11257564607605035,-0.9965943745520858,0.7714430823999852,0.7691190003823268,-0.6299633572710273,0.5300923123394643,0.7918629002495584,-5.8530834205829505,bridging fibrosis,0.7918629002495584
ZSCAN16,ENSG00000196812,0.18438918268827012,-1.342736963588052,1.7115153289645924,0.660129143683595,0.5973004378083557,0.5515976445028683,0.8043723769852419,-5.853147476516722,bridging fibrosis,0.8043723769852419
GNA14,ENSG00000156049,0.20189883954705506,-1.001663943060245,1.4054616221543552,1.4963035902319364,0.8298457606270515,0.4085159368470922,0.7010720778794667,-5.853154613300418,bridging fibrosis,0.7010720778794667
CD83,ENSG00000112149,0.2023821762906341,-1.845388150772063,2.2501525033533314,0.3212012061002739,0.4889036986036198,0.6259334352171728,0.8480372650673172,-5.8532082552739935,bridging fibrosis,0.8480372650673172
ICA1,ENSG00000003147,-0.2772841761443519,-1.3448064075410788,0.7902380552523751,3.3865617442725524,-1.2849329465230264,0.20165382942009497,0.49252316539866353,-5.85325688811617,bridging fibrosis,0.49252316539866353
novel protein,ENSG00000261130,-0.18437566263121732,-1.8369958422018726,1.4682445169394378,0.514787416031242,-0.5519031201429229,0.5821919862230136,0.8247839096684526,-5.853393407998453,bridging fibrosis,0.8247839096684526
SERINC1,ENSG00000111897,-0.13875584206736308,-0.5355357805363525,0.25802409640162643,6.468257262679771,-1.7299513033660916,0.08658855257802042,0.30726403845433853,-5.853567197512527,bridging fibrosis,0.30726403845433853
CARMIL3,ENSG00000186648,0.10342373869121275,-1.925179670017277,2.1320271473997026,-0.24662720481519465,0.252205985266684,0.8013767642135556,0.9329396070906409,-5.853745613680149,bridging fibrosis,0.9329396070906409
ZDHHC20,ENSG00000180776,-0.17138976852905885,-0.7617651805145627,0.41898564345644496,4.10470074312592,-1.4361140703934916,0.15395393123397402,0.4264573239389809,-5.853794768513758,bridging fibrosis,0.4264573239389809
NACC1,ENSG00000160877,0.19384613976387624,-0.801347216325829,1.1890394958535815,2.0285833917175364,0.9635671721619596,0.3374853575370398,0.6429443849914838,-5.8538726152616585,bridging fibrosis,0.6429443849914838
CHAF1A,ENSG00000167670,0.2691307676424068,-0.8931789000157784,1.431440435300592,2.7837144386942865,1.1454438549251387,0.25463933522074716,0.558984113448135,-5.85387674175305,bridging fibrosis,0.558984113448135
ARHGAP42,ENSG00000165895,-0.11172828888795544,-0.4546068161589206,0.23115023838300974,5.202675360575974,-1.6119633596372844,0.10998330826546555,0.3527970287397891,-5.8540017171615215,bridging fibrosis,0.3527970287397891
PDCD2L,ENSG00000126249,0.08551592687365414,-1.9746039792808172,2.1456358330281255,-0.3185161906725471,0.20534626847869705,0.8377006958271838,0.9474354856620343,-5.854368642812866,bridging fibrosis,0.9474354856620343
ZNF865,ENSG00000261221,0.0980908403767639,-1.2361704201919652,1.4323521009454931,-0.006882812780451954,0.3636803909193122,0.7168307243085308,0.8949778213416882,-5.854446495727238,bridging fibrosis,0.8949778213416882
DSG1,ENSG00000134760,-0.24375456580452867,-1.014491873637853,0.5269827420287957,4.855616673193833,-1.564511227867549,0.12071805768884732,0.37207767959196253,-5.854546728593346,bridging fibrosis,0.37207767959196253
INS-IGF2,ENSG00000129965,0.6154607209557523,-3.839107760488462,5.070029202399967,0.9628430174676492,0.6834818842222102,0.49581364594755795,0.7686223201976269,-5.854615090028751,bridging fibrosis,0.7686223201976269
SMAD2,ENSG00000175387,0.1858400423947126,-0.3766143497417239,0.7482944345311492,5.396637380923407,1.6344976105892168,0.10516062062294426,0.34478140793141104,-5.854778770534783,bridging fibrosis,0.34478140793141104
GDPD1,ENSG00000153982,0.082337382701706,-1.914131341440077,2.078806106843489,-0.3168237520566426,0.2040172330855863,0.838736448721589,0.9479450297142265,-5.854839813568541,bridging fibrosis,0.9479450297142265
